Customer_ID,Segment_Name,Is_Silent_Attrition,Risk_Score,Risk_Tier,FY25_HSIC_SoW,FY26_HSIC_SoW,SoW_Change_pp,Top_Diverted_Category,Risk_Radar_Reason,Next_Best_Offer,Wallet_Opportunity,NBO_Rule_Triggered,Recommended_Action,Strategy_Details,Dominant_Alternative_Method
47657,Low Engagement,False,5.5,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
44516,Emerging Risk,False,62.2,High Risk,40.99,0.0,-40.99,None (100% Captured),Share of Wallet expanded by +-41.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1645.49,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
31608,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
45858,Loyal HSIC Customer,False,0.0,Low Risk,3.76,38.57,34.81,None (100% Captured),Share of Wallet expanded by +34.8 pp (reaching 38.6%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
81963,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
47558,Low Engagement,False,20.0,Low Risk,0.0,1.95,1.95,None (100% Captured),Share of Wallet expanded by +1.9 pp (reaching 1.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
64364,Low Engagement,False,20.0,Low Risk,0.0,2.06,2.06,None (100% Captured),Share of Wallet expanded by +2.1 pp (reaching 2.1%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
64287,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
95591,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
31396,Low Engagement,False,4.7,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
86967,Loyal HSIC Customer,False,18.8,Low Risk,42.48,75.44,32.96,None (100% Captured),Share of Wallet expanded by +33.0 pp (reaching 75.4%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
69364,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
79347,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
78102,Emerging Risk,False,41.2,Moderate Risk,13.66,0.0,-13.66,None (100% Captured),Share of Wallet expanded by +-13.7 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1911.41,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
71229,Low Engagement,False,4.0,Low Risk,16.12,16.65,0.53,None (100% Captured),Share of Wallet expanded by +0.5 pp (reaching 16.6%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
57099,Low Engagement,False,0.0,Low Risk,0.0,10.57,10.57,None (100% Captured),Share of Wallet expanded by +10.6 pp (reaching 10.6%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
14891,Loyal HSIC Customer,False,0.0,Low Risk,0.0,100.0,100.0,None (100% Captured),Share of Wallet expanded by +100.0 pp (reaching 100.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
69375,Low Engagement,False,0.0,Low Risk,0.0,12.93,12.93,None (100% Captured),Share of Wallet expanded by +12.9 pp (reaching 12.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
21550,Loyal HSIC Customer,False,0.0,Low Risk,14.98,48.64,33.66,None (100% Captured),Share of Wallet expanded by +33.7 pp (reaching 48.6%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
50417,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
58827,Low Engagement,False,20.0,Low Risk,0.0,13.92,13.92,None (100% Captured),Share of Wallet expanded by +13.9 pp (reaching 13.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
59583,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
42289,Emerging Risk,False,66.6,High Risk,37.8,0.0,-37.8,None (100% Captured),Share of Wallet expanded by +-37.8 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,2657.74,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
35400,Silent Attrition,True,75.2,High Risk,56.27,7.55,-48.72,None (100% Captured),Share of Wallet expanded by +-48.7 pp (reaching 7.5%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,11285.07,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
95847,High Opportunity,False,63.9,High Risk,20.55,0.0,-20.55,None (100% Captured),Share of Wallet expanded by +-20.6 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,7436.05,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
49461,Loyal HSIC Customer,False,15.0,Low Risk,24.46,39.94,15.48,None (100% Captured),Share of Wallet expanded by +15.5 pp (reaching 39.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
92748,Low Engagement,False,0.0,Low Risk,6.75,22.76,16.01,None (100% Captured),Share of Wallet expanded by +16.0 pp (reaching 22.8%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
79555,High Opportunity,False,53.2,Moderate Risk,29.41,6.32,-23.09,None (100% Captured),Share of Wallet expanded by +-23.1 pp (reaching 6.3%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,7572.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
91235,Low Engagement,False,20.0,Low Risk,3.53,13.86,10.33,None (100% Captured),Share of Wallet expanded by +10.3 pp (reaching 13.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
98437,Silent Attrition,True,79.9,High Risk,27.82,0.0,-27.82,None (100% Captured),Share of Wallet expanded by +-27.8 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,5296.01,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
41591,Loyal HSIC Customer,False,0.0,Low Risk,0.0,100.0,100.0,None (100% Captured),Share of Wallet expanded by +100.0 pp (reaching 100.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
53384,Loyal HSIC Customer,False,0.0,Low Risk,0.0,65.12,65.12,None (100% Captured),Share of Wallet expanded by +65.1 pp (reaching 65.1%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
14492,Silent Attrition,True,78.9,High Risk,37.65,9.9,-27.75,None (100% Captured),Share of Wallet expanded by +-27.8 pp (reaching 9.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,12016.23,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
45736,Low Engagement,False,21.5,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1129.63,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
32767,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
83811,Loyal HSIC Customer,False,0.0,Low Risk,5.53,38.48,32.95,None (100% Captured),Share of Wallet expanded by +33.0 pp (reaching 38.5%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
91445,Emerging Risk,False,51.6,Moderate Risk,24.11,0.0,-24.11,None (100% Captured),Share of Wallet expanded by +-24.1 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1844.27,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
82563,Emerging Risk,False,28.6,Low Risk,3.33,0.0,-3.33,None (100% Captured),Share of Wallet expanded by +-3.3 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,182.21,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
